bikeid,CountOfRenting,SumOfRentedTime,AverageRentTime
16185,504,566628,1124.2619047619
36497,547,566580,1035.79524680073
41623,705,566406,803.412765957447
40607,645,566374,878.099224806202
41251,696,566196,813.5
41585,680,566145,832.566176470588
15184,538,566122,1052.27137546468
40860,632,566092,895.715189873418
40669,706,566061,801.78611898017
41371,661,565977,856.243570347958
41474,687,565942,823.787481804949
41578,665,565723,850.711278195489
41395,686,565699,824.634110787172
28494,711,565599,795.497890295359
26093,681,565578,830.511013215859
40418,780,565517,725.021794871795
40915,672,565290,841.205357142857
41053,676,565258,836.180473372781
41654,681,565212,829.973568281938
40917,687,565198,822.704512372635
41292,672,565110,840.9375
16873,648,564910,871.774691358025
40842,647,564886,873.085007727975
40791,710,564865,795.584507042254
41449,649,564812,870.280431432974
40995,738,564784,765.289972899729
40401,700,564726,806.751428571429
21268,675,564666,836.542222222222
41443,623,564642,906.327447833066
15057,574,564531,983.503484320557
41570,648,564493,871.131172839506
41940,716,564493,788.398044692738
40618,634,564450,890.299684542587
18619,553,564447,1020.69981916817
41203,701,564435,805.18544935806
41609,663,564406,851.291101055807
14767,604,564351,934.355960264901
41741,691,564334,816.691751085384
40934,711,564328,793.710267229255
36857,674,564261,837.182492581602
40333,711,564165,793.481012658228
19294,586,564140,962.696245733788
40527,630,564137,895.455555555556
40767,733,563958,769.383356070941
18420,621,563853,907.975845410628
40733,668,563837,844.067365269461
16562,583,563815,967.092624356775
40208,588,563803,958.848639455782
26528,758,563763,743.750659630607
17240,589,563725,957.088285229202
41702,698,563447,807.230659025788
41490,702,563432,802.609686609687
40526,684,563338,823.593567251462
29973,673,563327,837.038632986627
15674,608,563249,926.396381578947
40589,656,563171,858.49237804878
41521,690,563149,816.157971014493
41432,725,563102,776.692413793104
40556,684,563048,823.169590643275
40201,583,562995,965.686106346484
39793,624,562961,902.18108974359
21339,687,562914,819.379912663755
40741,674,562907,835.173590504451
21485,649,562900,867.3343605547
42035,613,562899,918.269168026101
38746,645,562840,872.62015503876
16823,493,562774,1141.52941176471
35691,617,562727,912.037277147488
41709,693,562710,811.991341991342
40262,666,562611,844.761261261261
40134,640,562424,878.7875
41056,683,562357,823.363103953148
40713,704,562346,798.786931818182
41632,681,562279,825.666666666667
40402,698,562271,805.545845272206
35755,642,562232,875.7507788162
35968,701,562118,801.880171184023
41257,661,562031,850.273827534039
41966,674,562022,833.860534124629
17268,531,561975,1058.33333333333
17255,669,561961,840.001494768311
40484,667,561926,842.467766116942
41611,660,561915,851.386363636364
41663,685,561747,820.068613138686
35435,683,561738,822.456808199122
27080,510,561695,1101.36274509804
34783,693,561639,810.445887445887
17450,622,561591,902.879421221865
31465,580,561388,967.910344827586
32255,696,561387,806.590517241379
34718,676,561384,830.449704142012
40600,743,561375,755.551816958277
41326,707,561277,793.885431400283
40506,706,561230,794.943342776204
36407,635,561166,883.725984251969
41780,629,561109,892.065182829889
40148,677,560980,828.626292466765
41073,731,560925,767.33926128591
21302,637,560831,880.425431711146
41524,678,560752,827.06784660767
40410,652,560671,859.924846625767
40056,684,560519,819.472222222222
40094,667,560332,840.07796101949
40325,650,560325,862.038461538462
40440,639,560291,876.824726134585
16346,637,560280,879.56043956044
27996,668,560201,838.624251497006
41157,718,560162,780.16991643454
26024,613,560146,913.778140293638
40045,698,560085,802.414040114613
40528,723,560050,774.619640387275
41492,632,559939,885.979430379747
30130,701,559936,798.767475035663
41181,681,559884,822.149779735683
41573,694,559875,806.736311239193
15662,702,559874,797.541310541311
41175,582,559843,961.929553264605
18783,650,559816,861.255384615385
40651,624,559746,897.028846153846
40761,671,559680,834.098360655738
40256,710,559659,788.252112676056
40068,712,559597,785.950842696629
40405,639,559541,875.651017214397
40177,621,559534,901.020933977456
40988,601,559516,930.975041597338
40189,650,559476,860.732307692308
40868,682,559406,820.243401759531
41296,616,559367,908.063311688312
21240,717,559332,780.100418410042
40489,638,559314,876.667711598746
40694,688,559248,812.860465116279
40811,739,559194,756.690121786198
41610,659,559031,848.301972685888
41066,678,559019,824.51179941003
27874,557,558852,1003.3249551167
15705,711,558791,785.922644163151
17351,595,558785,939.134453781513
41527,625,558672,893.8752
41603,596,558639,937.313758389262
41384,663,558544,842.449472096531
40267,667,558431,837.227886056972
40642,696,558414,802.318965517241
15708,642,558394,869.772585669782
41343,706,558335,790.842776203966
41517,725,558270,770.027586206897
15559,608,558170,918.042763157895
42033,610,558165,915.024590163934
19534,356,558060,1567.58426966292
40448,690,557920,808.579710144928
40248,659,557917,846.61153262519
40083,681,557858,819.174743024963
20641,564,557856,989.106382978724
41976,672,557688,829.892857142857
40991,660,557683,844.974242424243
29075,658,557653,847.496960486322
40959,710,557625,785.387323943662
41903,687,557569,811.599708879185
20813,628,557522,887.773885350319
41820,700,557409,796.298571428572
40444,651,557378,856.187403993856
29146,735,557355,758.30612244898
35702,661,557276,843.080181543117
25960,732,557263,761.28825136612
40693,637,557216,874.750392464678
40409,733,557191,760.151432469304
40834,641,557142,869.176287051482
40736,655,557029,850.425954198473
40849,699,556968,796.80686695279
40678,608,556880,915.921052631579
41140,703,556700,791.891891891892
40996,621,556667,896.404186795491
41667,689,556625,807.873730043541
40521,639,556494,870.882629107981
41358,693,556476,802.995670995671
32331,756,556327,735.882275132275
41494,688,556258,808.514534883721
41807,614,556109,905.714983713355
16597,686,556094,810.632653061225
41731,676,556043,822.548816568047
41453,622,555950,893.810289389068
15690,649,555907,856.559322033898
41727,676,555559,821.832840236686
41048,690,555381,804.9
26066,600,555332,925.553333333333
40785,697,555138,796.467718794835
27929,616,555056,901.064935064935
40807,700,555018,792.882857142857
41476,630,555001,880.953968253968
25210,681,554949,814.903083700441
40611,678,554936,818.489675516224
16273,614,554860,903.680781758958
40251,681,554808,814.696035242291
28491,569,554722,974.906854130053
40789,614,554708,903.4332247557
27867,685,554695,809.773722627737
20361,603,554680,919.867330016584
17051,675,554590,821.614814814815
41560,607,554509,913.523887973641
15775,617,554471,898.656401944895
20240,211,554372,2627.35545023697
40804,651,554327,851.500768049155
41183,601,554233,922.184692179701
40120,576,554191,962.137152777778
17139,560,554118,989.496428571429
36906,591,554076,937.522842639594
40455,506,553897,1094.6581027668
41679,692,553895,800.426300578035
41701,631,553886,877.790808240887
40683,628,553739,881.75
40751,694,553739,797.894812680115
41771,652,553721,849.265337423313
17427,665,553561,832.422556390977
40407,661,553560,837.458396369138
17676,632,553402,875.636075949367
40382,729,553339,759.03840877915
41026,682,553316,811.313782991202
35191,691,553294,800.71490593343
17123,672,553286,823.342261904762
41995,635,553167,871.129133858268
19800,630,553147,878.011111111111
21029,565,553059,978.865486725664
42004,705,553038,784.451063829787
14889,711,553001,777.779184247539
41938,651,552965,849.408602150538
41705,678,552852,815.41592920354
41912,650,552727,850.349230769231
40563,663,552684,833.610859728507
38601,574,552526,962.588850174216
41493,679,552466,813.646539027982
41400,598,552454,923.836120401338
41468,706,552324,782.328611898017
40603,663,552311,833.04826546003
40646,645,552218,856.151937984496
41520,663,552120,832.760180995475
40091,711,552098,776.509142053446
40305,708,552098,779.799435028249
19082,606,552047,910.968646864687
41102,694,551977,795.35590778098
41142,640,551945,862.4140625
41195,640,551869,862.2953125
41121,624,551816,884.320512820513
41354,645,551787,855.483720930233
41475,638,551785,864.866771159875
40855,696,551725,792.708333333333
40200,683,551617,807.638360175696
40429,583,551604,946.147512864494
41680,693,551604,795.965367965368
41653,587,551601,939.695059625213
41636,657,551559,839.511415525114
41207,629,551538,876.848966613673
41952,646,551454,853.643962848297
41588,679,551432,812.123711340206
40280,683,551383,807.295754026354
41084,636,551366,866.927672955975
36209,533,551283,1034.30206378987
26846,655,551266,841.627480916031
25881,615,551139,896.160975609756
41880,692,551129,796.429190751445
41677,720,551122,765.447222222222
34771,607,551117,907.935749588138
16097,557,551071,989.355475763016
38958,539,551009,1022.28014842301
16423,443,550965,1243.71331828442
40696,685,550827,804.12700729927
41698,637,550626,864.405023547881
41549,663,550516,830.340874811463
40656,674,550470,816.721068249258
41151,716,550195,768.428770949721
41382,688,550027,799.457848837209
41559,696,549986,790.209770114943
40605,667,549914,824.458770614693
42002,634,549886,867.328075709779
40180,658,549854,835.644376899696
41224,710,549705,774.232394366197
41540,657,549497,836.372907153729
26563,728,549490,754.793956043956
33695,628,549234,874.576433121019
37329,287,549223,1913.66898954704
41122,671,549137,818.385991058122
26083,667,548995,823.08095952024
41005,649,548869,845.714946070878
18157,604,548865,908.716887417219
41791,674,548865,814.339762611276
30196,731,548840,750.807113543092
31132,733,548796,748.698499317872
18311,613,548748,895.184339314845
41311,645,548666,850.64496124031
40772,642,548650,854.595015576324
41642,712,548361,770.169943820225
21333,596,548341,920.035234899329
41572,639,548248,857.978090766823
34855,641,548202,855.229329173167
41968,536,548190,1022.74253731343
40783,702,548148,780.837606837607
20784,572,548145,958.295454545454
17555,652,548068,840.59509202454
41799,640,547908,856.10625
41920,607,547876,902.596375617792
40653,678,547834,808.014749262537
40958,647,547777,846.64142194745
40904,628,547716,872.15923566879
41433,633,547706,865.254344391785
41988,676,547704,810.213017751479
40906,639,547687,857.100156494523
41035,633,547651,865.167456556082
19562,644,547649,850.386645962733
38416,603,547620,908.1592039801
40936,690,547603,793.627536231884
41669,668,547460,819.550898203593
41782,646,547448,847.442724458204
21078,582,547438,940.615120274914
41350,694,547376,788.726224783862
41451,637,547277,859.147566718995
41812,604,547182,905.930463576159
41439,671,547164,815.445603576751
41818,643,547163,850.9533437014
41583,684,547136,799.906432748538
41596,711,547134,769.527426160338
41330,678,547027,806.824483775811
40098,634,546815,862.484227129338
21188,610,546773,896.349180327869
41789,614,546744,890.462540716612
41128,714,546707,765.696078431373
27208,667,546632,819.538230884558
41826,659,546508,829.298937784522
41716,640,546489,853.8890625
25594,655,546233,833.943511450382
25934,705,546221,774.781560283688
41065,644,546195,848.128881987578
41553,706,546122,773.543909348442
29175,691,546068,790.257597684515
40784,674,546059,810.176557863501
40559,719,545986,759.368567454798
41831,612,545907,892.004901960784
41590,640,545882,852.940625
41040,673,545795,810.988112927192
41401,684,545781,797.925438596491
40443,705,545737,774.095035460993
41935,642,545721,850.032710280374
21074,588,545545,927.797619047619
19530,598,545502,912.210702341137
19059,605,545349,901.403305785124
24856,693,545313,786.887445887446
27981,674,545286,809.029673590504
40412,651,545255,837.565284178188
40327,707,545214,771.165487977369
36824,612,545157,890.779411764706
41116,650,544868,838.258461538462
41960,641,544707,849.776911076443
41566,651,544698,836.709677419355
41695,663,544682,821.541478129714
40258,670,544634,812.886567164179
41545,708,544503,769.072033898305
41715,676,544372,805.284023668639
32928,566,544346,961.742049469965
40067,615,544174,884.835772357724
25157,572,544058,951.15034965035
41795,658,543980,826.717325227964
40259,629,543944,864.775834658188
40132,617,543909,881.538087520259
32366,710,543782,765.89014084507
41519,640,543755,849.6171875
41246,666,543710,816.381381381381
41625,679,543697,800.731958762887
41070,699,543696,777.819742489271
40775,662,543655,821.231117824773
40913,659,543608,824.898330804249
41718,553,543563,982.934900542496
19997,650,543424,836.036923076923
15599,673,543407,807.439821693908
14716,664,543360,818.313253012048
40872,694,543347,782.920749279539
40501,677,543264,802.457902511078
41897,668,543160,813.11377245509
40862,666,543096,815.45945945946
41217,644,543050,843.245341614907
36775,576,543013,942.730902777778
40530,674,542966,805.587537091988
40078,595,542923,912.475630252101
40754,621,542921,874.268921095008
41801,665,542807,816.251127819549
15166,602,542728,901.541528239203
40417,688,542675,788.771802325581
41589,653,542660,831.026033690659
41917,668,542657,812.360778443114
21525,696,542550,779.525862068966
41943,636,542527,853.029874213837
37652,645,542526,841.125581395349
41204,665,542311,815.505263157895
41021,621,542257,873.199677938808
19496,571,542227,949.60945709282
40508,646,541979,838.976780185758
35759,601,541860,901.597337770383
40445,671,541854,807.532041728763
31858,564,541782,960.606382978724
14700,586,541746,924.481228668942
40545,607,541734,892.477759472817
40985,680,541637,796.525
41352,645,541524,839.572093023256
41149,603,541515,898.034825870647
40746,622,541514,870.601286173634
40224,696,541334,777.778735632184
40704,714,541327,758.16106442577
41523,687,541305,787.92576419214
15335,633,541304,855.140600315956
19398,703,541261,769.930298719772
