start.station.id,weekday,DayTime,end.station.id,start.station.name,start.station.latitude,start.station.longitude,end.station.name,end.station.latitude,end.Station.Longitude,Count
3190,3,afternoon,3185,Garfield Ave Station,40.7104670233797,-74.0700387954712,City Hall,40.7177325,-74.043845,7
3190,3,afternoon,3186,Garfield Ave Station,40.7104670233797,-74.0700387954712,Grove St PATH,40.7195861164717,-74.0431174635887,23
3190,3,afternoon,3187,Garfield Ave Station,40.7104670233797,-74.0700387954712,Warren St,40.7211236,-74.03805095,2
3190,3,afternoon,3190,Garfield Ave Station,40.7104670233797,-74.0700387954712,Garfield Ave Station,40.7104670233797,-74.0700387954712,4
3190,3,afternoon,3191,Garfield Ave Station,40.7104670233797,-74.0700387954712,Union St,40.7182113,-74.0836394,1
3190,3,afternoon,3192,Garfield Ave Station,40.7104670233797,-74.0700387954712,Liberty Light Rail,40.7112423,-74.0557013,2
3190,3,afternoon,3194,Garfield Ave Station,40.7104670233797,-74.0700387954712,McGinley Square,40.7253399253558,-74.0676221251488,1
3190,3,afternoon,3200,Garfield Ave Station,40.7104670233797,-74.0700387954712,MLK Light Rail,40.7111305,-74.0788855,1
3190,3,afternoon,3205,Garfield Ave Station,40.7104670233797,-74.0700387954712,JC Medical Center,40.7165397809919,-74.0496379137039,2
3190,3,afternoon,3211,Garfield Ave Station,40.7104670233797,-74.0700387954712,Newark Ave,40.72152515,-74.046304543,2
3190,3,afternoon,3217,Garfield Ave Station,40.7104670233797,-74.0700387954712,Bayside Park,40.698650544,-74.082079678,1
3190,3,afternoon,3225,Garfield Ave Station,40.7104670233797,-74.0700387954712,Baldwin at Montgomery,40.7236589,-74.0641943,4
3190,3,afternoon,3268,Garfield Ave Station,40.7104670233797,-74.0700387954712,Lafayette Park,40.713463826692,-74.0628585219383,1
3190,3,afternoon,3269,Garfield Ave Station,40.7104670233797,-74.0700387954712,Brunswick & 6th,40.7260117296463,-74.0503889322281,1
3190,3,afternoon,3270,Garfield Ave Station,40.7104670233797,-74.0700387954712,Jersey & 6th St,40.7252891078113,-74.0455716848373,2
3190,3,afternoon,3272,Garfield Ave Station,40.7104670233797,-74.0700387954712,Jersey & 3rd,40.7233315864644,-74.0459525585175,6
3190,3,afternoon,3277,Garfield Ave Station,40.7104670233797,-74.0700387954712,Communipaw & Berry Lane,40.7143583687043,-74.0666109323502,1
3190,3,afternoon,3280,Garfield Ave Station,40.7104670233797,-74.0700387954712,Astor Place,40.719282200707,-74.071261882782,4
3190,3,afternoon,3281,Garfield Ave Station,40.7104670233797,-74.0700387954712,Leonard Gordon Park,40.7459099663156,-74.0572714805603,1
3190,3,morning,3183,Garfield Ave Station,40.7104670233797,-74.0700387954712,Exchange Place,40.7162469,-74.0334588,16
3190,3,morning,3185,Garfield Ave Station,40.7104670233797,-74.0700387954712,City Hall,40.7177325,-74.043845,7
3190,3,morning,3186,Garfield Ave Station,40.7104670233797,-74.0700387954712,Grove St PATH,40.7195861164717,-74.0431174635887,52
3190,3,morning,3190,Garfield Ave Station,40.7104670233797,-74.0700387954712,Garfield Ave Station,40.7104670233797,-74.0700387954712,2
3190,3,morning,3202,Garfield Ave Station,40.7104670233797,-74.0700387954712,Newport PATH,40.7272235,-74.0337589,1
3190,3,morning,3205,Garfield Ave Station,40.7104670233797,-74.0700387954712,JC Medical Center,40.7165397809919,-74.0496379137039,2
3190,3,morning,3214,Garfield Ave Station,40.7104670233797,-74.0700387954712,Essex Light Rail,40.7127742,-74.0364857,1
3190,3,morning,3268,Garfield Ave Station,40.7104670233797,-74.0700387954712,Lafayette Park,40.713463826692,-74.0628585219383,1
3190,3,morning,3271,Garfield Ave Station,40.7104670233797,-74.0700387954712,Danforth Light Rail,40.6926399661833,-74.08801227808,1
3190,3,morning,3275,Garfield Ave Station,40.7104670233797,-74.0700387954712,Columbus Drive,40.7183551982321,-74.0389144420624,3
3190,3,morning,3280,Garfield Ave Station,40.7104670233797,-74.0700387954712,Astor Place,40.719282200707,-74.071261882782,1
3190,4,afternoon,3183,Garfield Ave Station,40.7104670233797,-74.0700387954712,Exchange Place,40.7162469,-74.0334588,16
3190,4,afternoon,3184,Garfield Ave Station,40.7104670233797,-74.0700387954712,Paulus Hook,40.7141454,-74.0335519,1
3190,4,afternoon,3185,Garfield Ave Station,40.7104670233797,-74.0700387954712,City Hall,40.7177325,-74.043845,7
3190,4,afternoon,3186,Garfield Ave Station,40.7104670233797,-74.0700387954712,Grove St PATH,40.7195861164717,-74.0431174635887,36
3190,4,afternoon,3187,Garfield Ave Station,40.7104670233797,-74.0700387954712,Warren St,40.7211236,-74.03805095,2
3190,4,afternoon,3190,Garfield Ave Station,40.7104670233797,-74.0700387954712,Garfield Ave Station,40.7104670233797,-74.0700387954712,6
3190,4,afternoon,3192,Garfield Ave Station,40.7104670233797,-74.0700387954712,Liberty Light Rail,40.7112423,-74.0557013,1
3190,4,afternoon,3195,Garfield Ave Station,40.7104670233797,-74.0700387954712,Sip Ave,40.7307426253066,-74.0637838840485,1
3190,4,afternoon,3199,Garfield Ave Station,40.7104670233797,-74.0700387954712,Newport Pkwy,40.7287448,-74.0321082,1
3190,4,afternoon,3202,Garfield Ave Station,40.7104670233797,-74.0700387954712,Newport PATH,40.7272235,-74.0337589,2
3190,4,afternoon,3205,Garfield Ave Station,40.7104670233797,-74.0700387954712,JC Medical Center,40.7165397809919,-74.0496379137039,1
3190,4,afternoon,3209,Garfield Ave Station,40.7104670233797,-74.0700387954712,Brunswick St,40.7241765,-74.0506564,1
3190,4,afternoon,3211,Garfield Ave Station,40.7104670233797,-74.0700387954712,Newark Ave,40.72152515,-74.046304543,1
3190,4,afternoon,3213,Garfield Ave Station,40.7104670233797,-74.0700387954712,Van Vorst Park,40.71848892,-74.047726625,1
3190,4,afternoon,3217,Garfield Ave Station,40.7104670233797,-74.0700387954712,Bayside Park,40.698650544,-74.082079678,3
3190,4,afternoon,3225,Garfield Ave Station,40.7104670233797,-74.0700387954712,Baldwin at Montgomery,40.7236589,-74.0641943,8
3190,4,afternoon,3268,Garfield Ave Station,40.7104670233797,-74.0700387954712,Lafayette Park,40.713463826692,-74.0628585219383,1
3190,4,afternoon,3274,Garfield Ave Station,40.7104670233797,-74.0700387954712,Bethune Center,40.7049575167286,-74.0859308838844,1
3190,4,afternoon,3276,Garfield Ave Station,40.7104670233797,-74.0700387954712,Marin Light Rail,40.7145840353589,-74.0428170561791,1
3190,4,afternoon,3277,Garfield Ave Station,40.7104670233797,-74.0700387954712,Communipaw & Berry Lane,40.7143583687043,-74.0666109323502,3
3190,4,afternoon,3280,Garfield Ave Station,40.7104670233797,-74.0700387954712,Astor Place,40.719282200707,-74.071261882782,3
3190,4,morning,3183,Garfield Ave Station,40.7104670233797,-74.0700387954712,Exchange Place,40.7162469,-74.0334588,12
3190,4,morning,3185,Garfield Ave Station,40.7104670233797,-74.0700387954712,City Hall,40.7177325,-74.043845,7
3190,4,morning,3186,Garfield Ave Station,40.7104670233797,-74.0700387954712,Grove St PATH,40.7195861164717,-74.0431174635887,43
3190,4,morning,3192,Garfield Ave Station,40.7104670233797,-74.0700387954712,Liberty Light Rail,40.7112423,-74.0557013,3
3190,4,morning,3195,Garfield Ave Station,40.7104670233797,-74.0700387954712,Sip Ave,40.7307426253066,-74.0637838840485,1
3190,4,morning,3268,Garfield Ave Station,40.7104670233797,-74.0700387954712,Lafayette Park,40.713463826692,-74.0628585219383,1
3190,4,morning,3272,Garfield Ave Station,40.7104670233797,-74.0700387954712,Jersey & 3rd,40.7233315864644,-74.0459525585175,1
3190,5,afternoon,3183,Garfield Ave Station,40.7104670233797,-74.0700387954712,Exchange Place,40.7162469,-74.0334588,24
3190,5,afternoon,3185,Garfield Ave Station,40.7104670233797,-74.0700387954712,City Hall,40.7177325,-74.043845,6
3190,5,afternoon,3186,Garfield Ave Station,40.7104670233797,-74.0700387954712,Grove St PATH,40.7195861164717,-74.0431174635887,36
3190,5,afternoon,3187,Garfield Ave Station,40.7104670233797,-74.0700387954712,Warren St,40.7211236,-74.03805095,1
3190,5,afternoon,3188,Garfield Ave Station,40.7104670233797,-74.0700387954712,NJCU,40.7101087,-74.0858489,2
3190,5,afternoon,3190,Garfield Ave Station,40.7104670233797,-74.0700387954712,Garfield Ave Station,40.7104670233797,-74.0700387954712,7
3190,5,afternoon,3192,Garfield Ave Station,40.7104670233797,-74.0700387954712,Liberty Light Rail,40.7112423,-74.0557013,3
3190,5,afternoon,3195,Garfield Ave Station,40.7104670233797,-74.0700387954712,Sip Ave,40.7307426253066,-74.0637838840485,2
3190,5,afternoon,3200,Garfield Ave Station,40.7104670233797,-74.0700387954712,MLK Light Rail,40.7111305,-74.0788855,1
3190,5,afternoon,3202,Garfield Ave Station,40.7104670233797,-74.0700387954712,Newport PATH,40.7272235,-74.0337589,1
3190,5,afternoon,3203,Garfield Ave Station,40.7104670233797,-74.0700387954712,Hamilton Park,40.727595966,-74.044247311,1
3190,5,afternoon,3209,Garfield Ave Station,40.7104670233797,-74.0700387954712,Brunswick St,40.7241765,-74.0506564,1
3190,5,afternoon,3211,Garfield Ave Station,40.7104670233797,-74.0700387954712,Newark Ave,40.72152515,-74.046304543,1
3190,5,afternoon,3217,Garfield Ave Station,40.7104670233797,-74.0700387954712,Bayside Park,40.698650544,-74.082079678,2
3190,5,afternoon,3225,Garfield Ave Station,40.7104670233797,-74.0700387954712,Baldwin at Montgomery,40.7236589,-74.0641943,2
3190,5,afternoon,3268,Garfield Ave Station,40.7104670233797,-74.0700387954712,Lafayette Park,40.713463826692,-74.0628585219383,1
3190,5,afternoon,3275,Garfield Ave Station,40.7104670233797,-74.0700387954712,Columbus Drive,40.7183551982321,-74.0389144420624,1
3190,5,afternoon,3276,Garfield Ave Station,40.7104670233797,-74.0700387954712,Marin Light Rail,40.7145840353589,-74.0428170561791,1
3190,5,afternoon,3277,Garfield Ave Station,40.7104670233797,-74.0700387954712,Communipaw & Berry Lane,40.7143583687043,-74.0666109323502,1
3190,5,afternoon,3280,Garfield Ave Station,40.7104670233797,-74.0700387954712,Astor Place,40.719282200707,-74.071261882782,1
3190,5,afternoon,3426,Garfield Ave Station,40.7104670233797,-74.0700387954712,JCBS Depot,40.7096508336406,-74.0686011314392,1
3190,5,afternoon,3639,Garfield Ave Station,40.7104670233797,-74.0700387954712,Harborside,40.7192517,-74.034234,1
3190,5,morning,3183,Garfield Ave Station,40.7104670233797,-74.0700387954712,Exchange Place,40.7162469,-74.0334588,20
3190,5,morning,3184,Garfield Ave Station,40.7104670233797,-74.0700387954712,Paulus Hook,40.7141454,-74.0335519,1
3190,5,morning,3185,Garfield Ave Station,40.7104670233797,-74.0700387954712,City Hall,40.7177325,-74.043845,3
3190,5,morning,3186,Garfield Ave Station,40.7104670233797,-74.0700387954712,Grove St PATH,40.7195861164717,-74.0431174635887,37
3190,5,morning,3203,Garfield Ave Station,40.7104670233797,-74.0700387954712,Hamilton Park,40.727595966,-74.044247311,1
3190,5,morning,3205,Garfield Ave Station,40.7104670233797,-74.0700387954712,JC Medical Center,40.7165397809919,-74.0496379137039,1
3190,5,morning,3211,Garfield Ave Station,40.7104670233797,-74.0700387954712,Newark Ave,40.72152515,-74.046304543,1
3190,5,morning,3214,Garfield Ave Station,40.7104670233797,-74.0700387954712,Essex Light Rail,40.7127742,-74.0364857,2
3190,5,morning,3225,Garfield Ave Station,40.7104670233797,-74.0700387954712,Baldwin at Montgomery,40.7236589,-74.0641943,1
3190,5,morning,3268,Garfield Ave Station,40.7104670233797,-74.0700387954712,Lafayette Park,40.713463826692,-74.0628585219383,1
3190,5,morning,3275,Garfield Ave Station,40.7104670233797,-74.0700387954712,Columbus Drive,40.7183551982321,-74.0389144420624,1
3190,6,afternoon,3183,Garfield Ave Station,40.7104670233797,-74.0700387954712,Exchange Place,40.7162469,-74.0334588,10
3190,6,afternoon,3185,Garfield Ave Station,40.7104670233797,-74.0700387954712,City Hall,40.7177325,-74.043845,17
3190,6,afternoon,3186,Garfield Ave Station,40.7104670233797,-74.0700387954712,Grove St PATH,40.7195861164717,-74.0431174635887,12
3190,6,afternoon,3190,Garfield Ave Station,40.7104670233797,-74.0700387954712,Garfield Ave Station,40.7104670233797,-74.0700387954712,9
3190,6,afternoon,3191,Garfield Ave Station,40.7104670233797,-74.0700387954712,Union St,40.7182113,-74.0836394,1
3190,6,afternoon,3192,Garfield Ave Station,40.7104670233797,-74.0700387954712,Liberty Light Rail,40.7112423,-74.0557013,6
3190,6,afternoon,3194,Garfield Ave Station,40.7104670233797,-74.0700387954712,McGinley Square,40.7253399253558,-74.0676221251488,3
3190,6,afternoon,3199,Garfield Ave Station,40.7104670233797,-74.0700387954712,Newport Pkwy,40.7287448,-74.0321082,1
3190,6,afternoon,3203,Garfield Ave Station,40.7104670233797,-74.0700387954712,Hamilton Park,40.727595966,-74.044247311,3
3190,6,afternoon,3205,Garfield Ave Station,40.7104670233797,-74.0700387954712,JC Medical Center,40.7165397809919,-74.0496379137039,1
3190,6,afternoon,3209,Garfield Ave Station,40.7104670233797,-74.0700387954712,Brunswick St,40.7241765,-74.0506564,1
3190,6,afternoon,3211,Garfield Ave Station,40.7104670233797,-74.0700387954712,Newark Ave,40.72152515,-74.046304543,2
3190,6,afternoon,3213,Garfield Ave Station,40.7104670233797,-74.0700387954712,Van Vorst Park,40.71848892,-74.047726625,1
3190,6,afternoon,3214,Garfield Ave Station,40.7104670233797,-74.0700387954712,Essex Light Rail,40.7127742,-74.0364857,1
3190,6,afternoon,3216,Garfield Ave Station,40.7104670233797,-74.0700387954712,Columbia Park,40.6970299,-74.0969366,1
3190,6,afternoon,3225,Garfield Ave Station,40.7104670233797,-74.0700387954712,Baldwin at Montgomery,40.7236589,-74.0641943,3
3190,6,afternoon,3268,Garfield Ave Station,40.7104670233797,-74.0700387954712,Lafayette Park,40.713463826692,-74.0628585219383,1
3190,6,afternoon,3274,Garfield Ave Station,40.7104670233797,-74.0700387954712,Bethune Center,40.7049575167286,-74.0859308838844,2
3190,6,afternoon,3276,Garfield Ave Station,40.7104670233797,-74.0700387954712,Marin Light Rail,40.7145840353589,-74.0428170561791,2
3190,6,afternoon,3278,Garfield Ave Station,40.7104670233797,-74.0700387954712,Monmouth and 6th,40.725685483629,-74.0487903356552,2
3190,6,afternoon,3279,Garfield Ave Station,40.7104670233797,-74.0700387954712,Dixon Mills,40.7216301426384,-74.0499678254128,2
3190,6,afternoon,3280,Garfield Ave Station,40.7104670233797,-74.0700387954712,Astor Place,40.719282200707,-74.071261882782,1
3190,6,afternoon,3281,Garfield Ave Station,40.7104670233797,-74.0700387954712,Leonard Gordon Park,40.7459099663156,-74.0572714805603,1
3190,6,morning,3183,Garfield Ave Station,40.7104670233797,-74.0700387954712,Exchange Place,40.7162469,-74.0334588,7
3190,6,morning,3184,Garfield Ave Station,40.7104670233797,-74.0700387954712,Paulus Hook,40.7141454,-74.0335519,1
3190,6,morning,3185,Garfield Ave Station,40.7104670233797,-74.0700387954712,City Hall,40.7177325,-74.043845,5
3190,6,morning,3186,Garfield Ave Station,40.7104670233797,-74.0700387954712,Grove St PATH,40.7195861164717,-74.0431174635887,41
3190,6,morning,3187,Garfield Ave Station,40.7104670233797,-74.0700387954712,Warren St,40.7211236,-74.03805095,1
3190,6,morning,3190,Garfield Ave Station,40.7104670233797,-74.0700387954712,Garfield Ave Station,40.7104670233797,-74.0700387954712,3
3190,6,morning,3192,Garfield Ave Station,40.7104670233797,-74.0700387954712,Liberty Light Rail,40.7112423,-74.0557013,2
3190,6,morning,3195,Garfield Ave Station,40.7104670233797,-74.0700387954712,Sip Ave,40.7307426253066,-74.0637838840485,1
3190,6,morning,3200,Garfield Ave Station,40.7104670233797,-74.0700387954712,MLK Light Rail,40.7111305,-74.0788855,1
3190,6,morning,3639,Garfield Ave Station,40.7104670233797,-74.0700387954712,Harborside,40.7192517,-74.034234,1
3190,7,afternoon,3183,Garfield Ave Station,40.7104670233797,-74.0700387954712,Exchange Place,40.7162469,-74.0334588,14
3190,7,afternoon,3185,Garfield Ave Station,40.7104670233797,-74.0700387954712,City Hall,40.7177325,-74.043845,8
3190,7,afternoon,3186,Garfield Ave Station,40.7104670233797,-74.0700387954712,Grove St PATH,40.7195861164717,-74.0431174635887,8
3190,7,afternoon,3187,Garfield Ave Station,40.7104670233797,-74.0700387954712,Warren St,40.7211236,-74.03805095,1
3190,7,afternoon,3190,Garfield Ave Station,40.7104670233797,-74.0700387954712,Garfield Ave Station,40.7104670233797,-74.0700387954712,31
3190,7,afternoon,3192,Garfield Ave Station,40.7104670233797,-74.0700387954712,Liberty Light Rail,40.7112423,-74.0557013,6
3190,7,afternoon,3195,Garfield Ave Station,40.7104670233797,-74.0700387954712,Sip Ave,40.7307426253066,-74.0637838840485,1
3190,7,afternoon,3201,Garfield Ave Station,40.7104670233797,-74.0700387954712,Dey St,40.737711,-74.066921,1
3190,7,afternoon,3203,Garfield Ave Station,40.7104670233797,-74.0700387954712,Hamilton Park,40.727595966,-74.044247311,2
3190,7,afternoon,3205,Garfield Ave Station,40.7104670233797,-74.0700387954712,JC Medical Center,40.7165397809919,-74.0496379137039,4
3190,7,afternoon,3211,Garfield Ave Station,40.7104670233797,-74.0700387954712,Newark Ave,40.72152515,-74.046304543,4
3190,7,afternoon,3217,Garfield Ave Station,40.7104670233797,-74.0700387954712,Bayside Park,40.698650544,-74.082079678,4
3190,7,afternoon,3225,Garfield Ave Station,40.7104670233797,-74.0700387954712,Baldwin at Montgomery,40.7236589,-74.0641943,1
3190,7,afternoon,3267,Garfield Ave Station,40.7104670233797,-74.0700387954712,Morris Canal,40.7124188237569,-74.0385255217552,1
3190,7,afternoon,3268,Garfield Ave Station,40.7104670233797,-74.0700387954712,Lafayette Park,40.713463826692,-74.0628585219383,2
3190,7,afternoon,3270,Garfield Ave Station,40.7104670233797,-74.0700387954712,Jersey & 6th St,40.7252891078113,-74.0455716848373,1
3190,7,afternoon,3271,Garfield Ave Station,40.7104670233797,-74.0700387954712,Danforth Light Rail,40.6926399661833,-74.08801227808,2
3190,7,afternoon,3273,Garfield Ave Station,40.7104670233797,-74.0700387954712,Manila & 1st,40.72165072488,-74.0428841114044,3
3190,7,afternoon,3276,Garfield Ave Station,40.7104670233797,-74.0700387954712,Marin Light Rail,40.7145840353589,-74.0428170561791,3
3190,7,afternoon,3277,Garfield Ave Station,40.7104670233797,-74.0700387954712,Communipaw & Berry Lane,40.7143583687043,-74.0666109323502,1
3190,7,afternoon,3278,Garfield Ave Station,40.7104670233797,-74.0700387954712,Monmouth and 6th,40.725685483629,-74.0487903356552,1
3190,7,afternoon,3639,Garfield Ave Station,40.7104670233797,-74.0700387954712,Harborside,40.7192517,-74.034234,1
3190,7,morning,3183,Garfield Ave Station,40.7104670233797,-74.0700387954712,Exchange Place,40.7162469,-74.0334588,11
3190,7,morning,3185,Garfield Ave Station,40.7104670233797,-74.0700387954712,City Hall,40.7177325,-74.043845,5
3190,7,morning,3186,Garfield Ave Station,40.7104670233797,-74.0700387954712,Grove St PATH,40.7195861164717,-74.0431174635887,36
3190,7,morning,3187,Garfield Ave Station,40.7104670233797,-74.0700387954712,Warren St,40.7211236,-74.03805095,1
3190,7,morning,3190,Garfield Ave Station,40.7104670233797,-74.0700387954712,Garfield Ave Station,40.7104670233797,-74.0700387954712,2
3190,7,morning,3203,Garfield Ave Station,40.7104670233797,-74.0700387954712,Hamilton Park,40.727595966,-74.044247311,1
3190,7,morning,3268,Garfield Ave Station,40.7104670233797,-74.0700387954712,Lafayette Park,40.713463826692,-74.0628585219383,1
3190,7,morning,3639,Garfield Ave Station,40.7104670233797,-74.0700387954712,Harborside,40.7192517,-74.034234,1
3191,1,afternoon,3183,Union St,40.7182113,-74.0836394,Exchange Place,40.7162469,-74.0334588,4
3191,1,afternoon,3184,Union St,40.7182113,-74.0836394,Paulus Hook,40.7141454,-74.0335519,4
3191,1,afternoon,3185,Union St,40.7182113,-74.0836394,City Hall,40.7177325,-74.043845,4
3191,1,afternoon,3186,Union St,40.7182113,-74.0836394,Grove St PATH,40.7195861164717,-74.0431174635887,4
3191,1,afternoon,3187,Union St,40.7182113,-74.0836394,Warren St,40.7211236,-74.03805095,2
3191,1,afternoon,3189,Union St,40.7182113,-74.0836394,West Side Light Rail,40.714402,-74.0887723,3
3191,1,afternoon,3191,Union St,40.7182113,-74.0836394,Union St,40.7182113,-74.0836394,19
3191,1,afternoon,3193,Union St,40.7182113,-74.0836394,Lincoln Park,40.7246050998869,-74.0784059464932,12
3191,1,afternoon,3194,Union St,40.7182113,-74.0836394,McGinley Square,40.7253399253558,-74.0676221251488,7
3191,1,afternoon,3195,Union St,40.7182113,-74.0836394,Sip Ave,40.7307426253066,-74.0637838840485,94
3191,1,afternoon,3198,Union St,40.7182113,-74.0836394,Heights Elevator,40.7487159453802,-74.0404433012009,1
3191,1,afternoon,3199,Union St,40.7182113,-74.0836394,Newport Pkwy,40.7287448,-74.0321082,2
3191,1,afternoon,3201,Union St,40.7182113,-74.0836394,Dey St,40.737711,-74.066921,3
3191,1,afternoon,3202,Union St,40.7182113,-74.0836394,Newport PATH,40.7272235,-74.0337589,4
3191,1,afternoon,3205,Union St,40.7182113,-74.0836394,JC Medical Center,40.7165397809919,-74.0496379137039,7
3191,1,afternoon,3207,Union St,40.7182113,-74.0836394,Oakland Ave,40.7376037,-74.0524783,3
3191,1,afternoon,3209,Union St,40.7182113,-74.0836394,Brunswick St,40.7241765,-74.0506564,3
3191,1,afternoon,3211,Union St,40.7182113,-74.0836394,Newark Ave,40.72152515,-74.046304543,1
3191,1,afternoon,3213,Union St,40.7182113,-74.0836394,Van Vorst Park,40.71848892,-74.047726625,5
3191,1,afternoon,3215,Union St,40.7182113,-74.0836394,JSQ Don't Use,0,0,1
3191,1,afternoon,3225,Union St,40.7182113,-74.0836394,Baldwin at Montgomery,40.7236589,-74.0641943,2
3191,1,afternoon,3270,Union St,40.7182113,-74.0836394,Jersey & 6th St,40.7252891078113,-74.0455716848373,1
3191,1,afternoon,3277,Union St,40.7182113,-74.0836394,Communipaw & Berry Lane,40.7143583687043,-74.0666109323502,1
3191,1,afternoon,3279,Union St,40.7182113,-74.0836394,Dixon Mills,40.7216301426384,-74.0499678254128,1
3191,1,afternoon,3280,Union St,40.7182113,-74.0836394,Astor Place,40.719282200707,-74.071261882782,5
3191,1,afternoon,3481,Union St,40.7182113,-74.0836394,York St,40.71649,-74.04105,1
3191,1,afternoon,3483,Union St,40.7182113,-74.0836394,Montgomery St,40.71942,-74.05099,1
3191,1,afternoon,3640,Union St,40.7182113,-74.0836394,Journal Square,40.73367,-74.0625,3
3191,1,afternoon,3677,Union St,40.7182113,-74.0836394,Glenwood Ave,40.7275514673001,-74.0710607171059,4
3191,1,afternoon,3679,Union St,40.7182113,-74.0836394,Bergen Ave,40.722103786686,-74.0714550018311,5
3191,1,afternoon,3694,Union St,40.7182113,-74.0836394,Jackson Square,40.71113,-74.0789,8
3191,1,morning,3183,Union St,40.7182113,-74.0836394,Exchange Place,40.7162469,-74.0334588,1
3191,1,morning,3184,Union St,40.7182113,-74.0836394,Paulus Hook,40.7141454,-74.0335519,1
3191,1,morning,3186,Union St,40.7182113,-74.0836394,Grove St PATH,40.7195861164717,-74.0431174635887,1
3191,1,morning,3189,Union St,40.7182113,-74.0836394,West Side Light Rail,40.714402,-74.0887723,1
3191,1,morning,3190,Union St,40.7182113,-74.0836394,Garfield Ave Station,40.7104670233797,-74.0700387954712,1
3191,1,morning,3191,Union St,40.7182113,-74.0836394,Union St,40.7182113,-74.0836394,3
3191,1,morning,3193,Union St,40.7182113,-74.0836394,Lincoln Park,40.7246050998869,-74.0784059464932,4
3191,1,morning,3194,Union St,40.7182113,-74.0836394,McGinley Square,40.7253399253558,-74.0676221251488,8
3191,1,morning,3195,Union St,40.7182113,-74.0836394,Sip Ave,40.7307426253066,-74.0637838840485,169
3191,1,morning,3201,Union St,40.7182113,-74.0836394,Dey St,40.737711,-74.066921,1
3191,1,morning,3202,Union St,40.7182113,-74.0836394,Newport PATH,40.7272235,-74.0337589,1
3191,1,morning,3203,Union St,40.7182113,-74.0836394,Hamilton Park,40.727595966,-74.044247311,1
3191,1,morning,3205,Union St,40.7182113,-74.0836394,JC Medical Center,40.7165397809919,-74.0496379137039,1
3191,1,morning,3206,Union St,40.7182113,-74.0836394,Hilltop,40.7311689,-74.0575736,1
3191,1,morning,3209,Union St,40.7182113,-74.0836394,Brunswick St,40.7241765,-74.0506564,1
3191,1,morning,3213,Union St,40.7182113,-74.0836394,Van Vorst Park,40.71848892,-74.047726625,1
3191,1,morning,3220,Union St,40.7182113,-74.0836394,5 Corners Library,40.7349610200095,-74.0595030784607,2
3191,1,morning,3225,Union St,40.7182113,-74.0836394,Baldwin at Montgomery,40.7236589,-74.0641943,1
3191,1,morning,3275,Union St,40.7182113,-74.0836394,Columbus Drive,40.7183551982321,-74.0389144420624,5
3191,1,morning,3280,Union St,40.7182113,-74.0836394,Astor Place,40.719282200707,-74.071261882782,4
3191,1,morning,3638,Union St,40.7182113,-74.0836394,Washington St,40.7242941,-74.0354826,1
3191,1,morning,3639,Union St,40.7182113,-74.0836394,Harborside,40.7192517,-74.034234,2
3191,1,morning,3640,Union St,40.7182113,-74.0836394,Journal Square,40.73367,-74.0625,13
3191,1,morning,3677,Union St,40.7182113,-74.0836394,Glenwood Ave,40.7275514673001,-74.0710607171059,1
3191,1,morning,3694,Union St,40.7182113,-74.0836394,Jackson Square,40.71113,-74.0789,1
3191,2,afternoon,3184,Union St,40.7182113,-74.0836394,Paulus Hook,40.7141454,-74.0335519,1
3191,2,afternoon,3185,Union St,40.7182113,-74.0836394,City Hall,40.7177325,-74.043845,3
3191,2,afternoon,3186,Union St,40.7182113,-74.0836394,Grove St PATH,40.7195861164717,-74.0431174635887,5
3191,2,afternoon,3187,Union St,40.7182113,-74.0836394,Warren St,40.7211236,-74.03805095,1
3191,2,afternoon,3189,Union St,40.7182113,-74.0836394,West Side Light Rail,40.714402,-74.0887723,2
3191,2,afternoon,3191,Union St,40.7182113,-74.0836394,Union St,40.7182113,-74.0836394,12
3191,2,afternoon,3192,Union St,40.7182113,-74.0836394,Liberty Light Rail,40.7112423,-74.0557013,4
3191,2,afternoon,3193,Union St,40.7182113,-74.0836394,Lincoln Park,40.7246050998869,-74.0784059464932,11
3191,2,afternoon,3194,Union St,40.7182113,-74.0836394,McGinley Square,40.7253399253558,-74.0676221251488,9
3191,2,afternoon,3195,Union St,40.7182113,-74.0836394,Sip Ave,40.7307426253066,-74.0637838840485,72
3191,2,afternoon,3201,Union St,40.7182113,-74.0836394,Dey St,40.737711,-74.066921,2
3191,2,afternoon,3202,Union St,40.7182113,-74.0836394,Newport PATH,40.7272235,-74.0337589,7
3191,2,afternoon,3205,Union St,40.7182113,-74.0836394,JC Medical Center,40.7165397809919,-74.0496379137039,2
3191,2,afternoon,3206,Union St,40.7182113,-74.0836394,Hilltop,40.7311689,-74.0575736,2
3191,2,afternoon,3209,Union St,40.7182113,-74.0836394,Brunswick St,40.7241765,-74.0506564,9
3191,2,afternoon,3210,Union St,40.7182113,-74.0836394,Pershing Field,40.742677141,-74.051788633,1
3191,2,afternoon,3211,Union St,40.7182113,-74.0836394,Newark Ave,40.72152515,-74.046304543,5
3191,2,afternoon,3213,Union St,40.7182113,-74.0836394,Van Vorst Park,40.71848892,-74.047726625,4
3191,2,afternoon,3225,Union St,40.7182113,-74.0836394,Baldwin at Montgomery,40.7236589,-74.0641943,4
3191,2,afternoon,3268,Union St,40.7182113,-74.0836394,Lafayette Park,40.713463826692,-74.0628585219383,1
3191,2,afternoon,3272,Union St,40.7182113,-74.0836394,Jersey & 3rd,40.7233315864644,-74.0459525585175,1
